date,Time,Temp (F),Humidity,Wind Speed,Condition
3/14/2025,3/14/2025 15:00,33.3,60,16.6,3
3/14/2025,3/14/2025 16:00,32,63,14.8,3
3/14/2025,3/14/2025 17:00,31,71,18.4,3
3/14/2025,3/14/2025 18:00,30,74,20.5,3
3/14/2025,3/14/2025 19:00,29,79,13,3
3/14/2025,3/14/2025 20:00,29,79,9.4,3
3/14/2025,3/14/2025 21:00,29,83,13,3
3/14/2025,3/14/2025 22:00,29,84,9.4,3
3/14/2025,3/14/2025 23:00,29,84,9.4,3
3/15/2025,3/15/2025 0:00,28.5,85,14.8,3
3/15/2025,3/15/2025 1:00,28,89,7.6,3
3/15/2025,3/15/2025 2:00,28,89,9.4,3
3/15/2025,3/15/2025 3:00,28.1,87,5.4,3
3/15/2025,3/15/2025 4:00,28,89,5.4,3
3/15/2025,3/15/2025 5:00,27.5,91,3.6,3
3/15/2025,3/15/2025 6:00,27,94,0,3
3/15/2025,3/15/2025 7:00,28,89,7.6,3
3/15/2025,3/15/2025 8:00,29,84,7.6,3
3/15/2025,3/15/2025 9:00,31,75,9.4,3
3/15/2025,3/15/2025 10:00,32,71,9.4,3
3/15/2025,3/15/2025 11:00,33,63,14.8,3
3/15/2025,3/15/2025 12:00,33.6,61,11.2,3
3/15/2025,3/15/2025 13:00,35,56,13,3
3/15/2025,3/15/2025 14:00,34,60,18.4,3
3/15/2025,3/15/2025 15:00,33.8,59,14.8,3
3/15/2025,3/15/2025 16:00,33,63,14.8,3
3/15/2025,3/15/2025 17:00,32,67,13,3
3/15/2025,3/15/2025 18:00,30.4,76,13,3
3/15/2025,3/15/2025 19:00,30,79,11.2,2
3/15/2025,3/15/2025 20:00,29,84,7.6,2
3/15/2025,3/15/2025 21:00,29.3,82,9.4,2
3/15/2025,3/15/2025 22:00,29,84,11.2,2
3/15/2025,3/15/2025 23:00,29,84,11.2,2
3/16/2025,3/16/2025 0:00,28.5,86,11.2,2
3/16/2025,3/16/2025 1:00,28,89,5.4,2
3/16/2025,3/16/2025 2:00,28,89,7.6,2
3/16/2025,3/16/2025 3:00,27.6,92,0,2
3/16/2025,3/16/2025 4:00,28,89,7.6,3
3/16/2025,3/16/2025 5:00,28,89,5.4,3
3/16/2025,3/16/2025 6:00,27.7,92,0,3
3/16/2025,3/16/2025 7:00,28,89,5.4,3
3/16/2025,3/16/2025 8:00,30,79,13,3
3/16/2025,3/16/2025 9:00,30.7,77,13,3
3/16/2025,3/16/2025 10:00,31,75,14.8,3
3/16/2025,3/16/2025 11:00,33,67,18.4,3
3/16/2025,3/16/2025 12:00,33.7,65,16.6,3
3/16/2025,3/16/2025 13:00,33,67,18.4,3
3/16/2025,3/16/2025 14:00,34,63,18.4,3
3/16/2025,3/16/2025 15:00,34,62,18.4,3
3/16/2025,3/16/2025 16:00,33,63,24.1,3
3/16/2025,3/16/2025 17:00,32,67,27.7,3
3/16/2025,3/16/2025 18:00,30.6,76,20.5,3
3/16/2025,3/16/2025 19:00,29,84,13,2
3/16/2025,3/16/2025 20:00,29,84,14.8,2
3/16/2025,3/16/2025 21:00,28.7,84,7.6,2
3/16/2025,3/16/2025 22:00,29,79,16.6,2
3/16/2025,3/16/2025 23:00,28,84,14.8,2
3/17/2025,3/17/2025 0:00,27.9,85,16.6,2
3/17/2025,3/17/2025 1:00,28,84,16.6,3
3/17/2025,3/17/2025 2:00,28,84,11.2,3
3/17/2025,3/17/2025 3:00,27.7,85,11.2,3
3/17/2025,3/17/2025 4:00,28,84,9.4,3
3/17/2025,3/17/2025 5:00,27,89,5.4,3
3/17/2025,3/17/2025 6:00,27.4,86,9.4,3
3/17/2025,3/17/2025 7:00,28,84,11.2,3
3/17/2025,3/17/2025 8:00,30,79,18.4,3
3/17/2025,3/17/2025 9:00,31.4,74,13,3
3/17/2025,3/17/2025 10:00,33,67,24.1,3
3/17/2025,3/17/2025 11:00,34,63,14.8,3
3/17/2025,3/17/2025 12:00,34,60,25.9,3
3/17/2025,3/17/2025 13:00,34,60,24.1,3
3/17/2025,3/17/2025 14:00,34,63,18.4,3
3/17/2025,3/17/2025 15:00,33.8,62,22.3,3
3/17/2025,3/17/2025 16:00,33,63,24.1,3
3/17/2025,3/17/2025 17:00,31,75,27.7,3
3/17/2025,3/17/2025 18:00,30.2,77,25.9,3
3/17/2025,3/17/2025 19:00,29,84,22.3,3
3/17/2025,3/17/2025 20:00,29,84,22.3,2
3/17/2025,3/17/2025 21:00,29.2,82,13,2
3/17/2025,3/17/2025 22:00,29,84,16.6,2
3/17/2025,3/17/2025 23:00,29,84,14.8,2
3/18/2025,3/18/2025 0:00,28.7,84,14.8,3
3/18/2025,3/18/2025 1:00,29,84,14.8,3
3/18/2025,3/18/2025 2:00,29,84,13,3
3/18/2025,3/18/2025 3:00,28.3,86,13,3
3/18/2025,3/18/2025 4:00,28,89,11.2,3
3/18/2025,3/18/2025 5:00,28,89,11.2,3
3/18/2025,3/18/2025 6:00,27.5,89,11.2,3
3/18/2025,3/18/2025 7:00,28,89,7.6,3
3/18/2025,3/18/2025 8:00,29,79,9.4,3
3/18/2025,3/18/2025 9:00,31,76,13,3
3/18/2025,3/18/2025 10:00,32,67,11.2,3
3/18/2025,3/18/2025 11:00,33,63,11.2,3
3/18/2025,3/18/2025 12:00,33.5,62,20.5,3
3/18/2025,3/18/2025 13:00,34,60,29.5,3
3/18/2025,3/18/2025 14:00,34,60,18.4,3
3/18/2025,3/18/2025 15:00,33.4,62,25.9,3
3/18/2025,3/18/2025 16:00,33,63,24.1,3
3/18/2025,3/18/2025 17:00,31,75,20.5,3
3/18/2025,3/18/2025 18:00,30,75,16.6,3
3/18/2025,3/18/2025 19:00,30,75,14.8,3
3/18/2025,3/18/2025 20:00,29.4,82,18.4,3
3/18/2025,3/18/2025 21:00,29.1,83,13,2
3/18/2025,3/18/2025 22:00,29,84,16.6,2
3/18/2025,3/18/2025 23:00,29,84,14.8,2
3/19/2025,3/19/2025 0:00,28.6,86,13,2
3/19/2025,3/19/2025 1:00,29,84,9.4,2
3/19/2025,3/19/2025 2:00,28.6,86,5.4,2
3/19/2025,3/19/2025 3:00,28.2,87,9.4,2
3/19/2025,3/19/2025 4:00,28,89,5.4,2
3/19/2025,3/19/2025 5:00,28,89,3.6,3
3/19/2025,3/19/2025 6:00,28,88,5.4,3
3/19/2025,3/19/2025 7:00,29,84,7.6,3
3/19/2025,3/19/2025 8:00,30,79,7.6,3
3/19/2025,3/19/2025 9:00,31.3,74,9.4,3
3/19/2025,3/19/2025 10:00,31,75,7.6,3
3/19/2025,3/19/2025 11:00,27,89,5.4,3
3/19/2025,3/19/2025 12:00,28.9,82,5.4,3
3/19/2025,3/19/2025 13:00,32,71,16.6,3
3/19/2025,3/19/2025 14:00,32,67,11.2,3
3/19/2025,3/19/2025 15:00,33.2,65,18.4,3
3/19/2025,3/19/2025 16:00,32,71,16.6,3
3/19/2025,3/19/2025 17:00,31,75,18.4,3
3/19/2025,3/19/2025 18:00,29.5,81,20.5,3
3/19/2025,3/19/2025 19:00,29,79,22.3,3
3/19/2025,3/19/2025 20:00,29,84,14.8,3
3/19/2025,3/19/2025 21:00,28.7,86,13,3
3/19/2025,3/19/2025 22:00,29,84,7.6,3
3/19/2025,3/19/2025 23:00,28,89,11.2,3
3/20/2025,3/20/2025 0:00,28.5,85,9.4,3
3/20/2025,3/20/2025 1:00,28,89,7.6,3
3/20/2025,3/20/2025 2:00,28,89,7.6,3
3/20/2025,3/20/2025 3:00,27.8,88,5.4,3
3/20/2025,3/20/2025 4:00,28,89,5.4,3
3/20/2025,3/20/2025 5:00,27,89,3.6,3
3/20/2025,3/20/2025 6:00,27.3,90,9.4,3
3/20/2025,3/20/2025 7:00,28,89,5.4,3
3/20/2025,3/20/2025 8:00,29,84,3.6,3
3/20/2025,3/20/2025 9:00,29.6,84,0,3
3/20/2025,3/20/2025 10:00,32,71,18.4,3
3/20/2025,3/20/2025 11:00,33,67,9.4,3
3/20/2025,3/20/2025 12:00,33.3,63,14.8,3
3/20/2025,3/20/2025 13:00,33,63,11.2,3
3/20/2025,3/20/2025 14:00,33,63,20.5,3
3/20/2025,3/20/2025 15:00,31.9,69,18.4,3
3/20/2025,3/20/2025 16:00,32,67,18.4,3
3/20/2025,3/20/2025 17:00,31,71,13,3
3/20/2025,3/20/2025 18:00,29.8,78,14.8,3
3/20/2025,3/20/2025 19:00,29,84,14.8,3
3/20/2025,3/20/2025 20:00,29,84,13,3
3/20/2025,3/20/2025 21:00,29,84,9.4,3
3/20/2025,3/20/2025 22:00,29,84,11.2,3
3/20/2025,3/20/2025 23:00,29,84,7.6,3
3/21/2025,3/21/2025 0:00,27.3,87,7.4,3
3/21/2025,3/21/2025 1:00,28,89,7.6,3
3/21/2025,3/21/2025 2:00,28,89,3.6,3
3/21/2025,3/21/2025 3:00,28.1,88,0,3
3/21/2025,3/21/2025 4:00,28,89,7.6,3
3/21/2025,3/21/2025 5:00,28,89,7.6,3
3/21/2025,3/21/2025 6:00,27.8,90,5.4,3
3/21/2025,3/21/2025 7:00,29,84,9.4,3
3/21/2025,3/21/2025 8:00,30,79,16.6,3
3/21/2025,3/21/2025 9:00,31.5,72,20.5,3
3/21/2025,3/21/2025 10:00,32,67,14.8,3
3/21/2025,3/21/2025 11:00,33,63,18.4,3
3/21/2025,3/21/2025 12:00,33.4,63,20.5,3
3/21/2025,3/21/2025 13:00,33,63,25.9,3
3/21/2025,3/21/2025 14:00,33,67,25.9,3
3/21/2025,3/21/2025 15:00,32.8,65,22.3,3
3/21/2025,3/21/2025 16:00,32,67,20.5,3
3/21/2025,3/21/2025 17:00,31,71,22.3,3
3/21/2025,3/21/2025 18:00,30,75,13,3
3/21/2025,3/21/2025 19:00,30,75,16.6,3
3/21/2025,3/21/2025 20:00,23,100,33.5,3
3/21/2025,3/21/2025 21:00,24.2,94,13,25
3/21/2025,3/21/2025 22:00,24.7,94,11.1,25
3/21/2025,3/21/2025 23:00,22,100,9.4,25
3/22/2025,3/22/2025 0:00,23,94,7.6,25
3/22/2025,3/22/2025 1:00,24,94,5.4,25
3/22/2025,3/22/2025 2:00,25,89,9.4,25
3/22/2025,3/22/2025 3:00,24.5,91,5.4,3
3/22/2025,3/22/2025 4:00,24,89,3.6,2
3/22/2025,3/22/2025 5:00,24,89,3.6,2
3/22/2025,3/22/2025 6:00,23.5,96,0,5
3/22/2025,3/22/2025 7:00,25,94,3.6,5
3/22/2025,3/22/2025 8:00,27,84,3.6,5
3/22/2025,3/22/2025 9:00,30.4,78,5.4,3
3/22/2025,3/22/2025 10:00,30,79,7.6,3
3/22/2025,3/22/2025 11:00,31,75,16.6,3
3/22/2025,3/22/2025 12:00,32.8,66,16.6,3
3/22/2025,3/22/2025 13:00,33,63,14.8,3
3/22/2025,3/22/2025 14:00,33,63,14.8,3
3/22/2025,3/22/2025 15:00,34.2,57,20.5,3
3/22/2025,3/22/2025 16:00,32,68,22.3,3
3/22/2025,3/22/2025 17:00,31,71,20.5,3
3/22/2025,3/22/2025 18:00,29.8,78,18.4,3
3/22/2025,3/22/2025 19:00,29,84,5.4,3
3/22/2025,3/22/2025 20:00,24,94,14.8,3
3/22/2025,3/22/2025 21:00,25,91,7.6,3
3/22/2025,3/22/2025 22:00,25,89,5.4,25
3/22/2025,3/22/2025 23:00,24,94,3.6,25
3/23/2025,3/23/2025 0:00,24,91,0,25
3/23/2025,3/23/2025 1:00,24,89,3.6,25
3/23/2025,3/23/2025 2:00,24,89,3.6,25
3/23/2025,3/23/2025 3:00,23.6,93,0,25
3/23/2025,3/23/2025 4:00,23.5,94,7.6,25
3/23/2025,3/23/2025 5:00,23,94,3.6,5
3/23/2025,3/23/2025 6:00,23,96,0,5
3/23/2025,3/23/2025 7:00,24,94,7.6,5
3/23/2025,3/23/2025 8:00,27,84,5.4,5
3/23/2025,3/23/2025 9:00,29,81,5.4,5
3/23/2025,3/23/2025 10:00,31,75,9.4,3
3/23/2025,3/23/2025 11:00,32,67,13,3
3/23/2025,3/23/2025 12:00,32.5,67,16.6,3
3/23/2025,3/23/2025 13:00,33,63,16.6,3
3/23/2025,3/23/2025 14:00,33,63,16.6,3
3/23/2025,3/23/2025 15:00,33,61,16.6,3
3/23/2025,3/23/2025 16:00,31,71,11.2,3
3/23/2025,3/23/2025 17:00,30,75,9.4,3
3/23/2025,3/23/2025 18:00,28.5,78,14.8,3
3/23/2025,3/23/2025 19:00,28,79,11.2,3
3/23/2025,3/23/2025 20:00,28,84,5.4,3
3/23/2025,3/23/2025 21:00,27.6,84,5.4,3
3/23/2025,3/23/2025 22:00,27,89,7.6,3
3/23/2025,3/23/2025 23:00,27,89,5.4,3
3/24/2025,3/24/2025 0:00,27.3,87,0,3
3/24/2025,3/24/2025 1:00,27,89,3.6,3
3/24/2025,3/24/2025 2:00,27,89,3.6,3
3/24/2025,3/24/2025 3:00,26.5,94,0,3
3/24/2025,3/24/2025 4:00,26,94,3.6,3
3/24/2025,3/24/2025 5:00,26,94,3.6,3
3/24/2025,3/24/2025 6:00,25.5,96,0,3
3/24/2025,3/24/2025 7:00,27,94,5.4,3
3/24/2025,3/24/2025 8:00,29,89,11.2,3
3/24/2025,3/24/2025 9:00,30.8,76,13,3
3/24/2025,3/24/2025 10:00,32,67,16.6,3
3/24/2025,3/24/2025 11:00,33,63,14.8,3
3/24/2025,3/24/2025 12:00,34,57,16.6,3
3/24/2025,3/24/2025 13:00,34,56,14.8,3
3/24/2025,3/24/2025 14:00,33,63,24.1,3
3/24/2025,3/24/2025 15:00,32.4,65,25.9,3
3/24/2025,3/24/2025 16:00,29,84,22.3,3
3/24/2025,3/24/2025 17:00,30.4,73,18.5,3
3/24/2025,3/24/2025 18:00,25.2,94,0,3
3/24/2025,3/24/2025 19:00,25,100,3.6,3
3/24/2025,3/24/2025 20:00,25,94,3.6,3
3/24/2025,3/24/2025 21:00,25.9,93,0,3
3/24/2025,3/24/2025 22:00,26,94,3.6,3
3/24/2025,3/24/2025 23:00,26,94,3.6,3
3/25/2025,3/25/2025 0:00,25.8,93,0,3
3/25/2025,3/25/2025 1:00,26,94,0,3
3/25/2025,3/25/2025 2:00,26,94,0,5
3/25/2025,3/25/2025 3:00,25.8,94,0,5
3/25/2025,3/25/2025 4:00,26,94,3.6,5
3/25/2025,3/25/2025 5:00,25,100,3.6,5
3/25/2025,3/25/2025 6:00,25.7,96,0,5
3/25/2025,3/25/2025 7:00,26,100,3.6,5
3/25/2025,3/25/2025 8:00,28,89,11.2,5
3/25/2025,3/25/2025 9:00,29.8,83,14.4,3
3/25/2025,3/25/2025 10:00,31,75,9.4,3
3/25/2025,3/25/2025 11:00,32,71,9.4,3
3/25/2025,3/25/2025 12:00,32.7,66,18.4,3
3/25/2025,3/25/2025 13:00,33,63,18.4,3
3/25/2025,3/25/2025 14:00,33,59,18.4,3
3/25/2025,3/25/2025 15:00,32.6,65,18.4,3
3/25/2025,3/25/2025 16:00,33,63,16.6,3
3/25/2025,3/25/2025 17:00,31,75,24.1,3
3/25/2025,3/25/2025 18:00,29.8,80,24.1,3
3/25/2025,3/25/2025 19:00,29,84,13,3
3/25/2025,3/25/2025 20:00,29,84,7.6,3
3/25/2025,3/25/2025 21:00,29,86,5.4,25
3/25/2025,3/25/2025 22:00,29,84,7.6,3
3/25/2025,3/25/2025 23:00,29,84,11.2,18
3/26/2025,3/26/2025 0:00,28.5,88,7.6,18
3/26/2025,3/26/2025 1:00,28,94,7.6,18
3/26/2025,3/26/2025 2:00,28,89,9,25
3/26/2025,3/26/2025 3:00,28.2,90,7.6,25
3/26/2025,3/26/2025 4:00,28,89,5.4,3
3/26/2025,3/26/2025 5:00,28,89,5.4,3
3/26/2025,3/26/2025 6:00,28,89,3.6,3
3/26/2025,3/26/2025 7:00,28.1,88,3.7,3
3/26/2025,3/26/2025 8:00,28.9,83,5.5,3
3/26/2025,3/26/2025 9:00,31.2,75,13,3
3/26/2025,3/26/2025 10:00,31,75,22.3,3
3/26/2025,3/26/2025 11:00,32,71,20.5,3
3/26/2025,3/26/2025 12:00,32.5,66,24.1,3
3/26/2025,3/26/2025 13:00,33,67,24.1,3
3/26/2025,3/26/2025 14:00,32,71,24.1,3
3/26/2025,3/26/2025 15:00,31.6,70,25.9,3
3/26/2025,3/26/2025 16:00,31,71,20.5,25
3/26/2025,3/26/2025 17:00,29,79,24.1,25
3/26/2025,3/26/2025 18:00,29,77,18.4,25
3/26/2025,3/26/2025 19:00,29,79,14.8,25
3/26/2025,3/26/2025 20:00,29,79,9.4,25
3/26/2025,3/26/2025 21:00,28.2,82,7.6,25
3/26/2025,3/26/2025 22:00,28,84,3.6,3
3/26/2025,3/26/2025 23:00,27,89,3.6,3
3/27/2025,3/27/2025 0:00,26.6,87,9.4,3
3/27/2025,3/27/2025 1:00,26,89,9.4,3
3/27/2025,3/27/2025 2:00,25,94,5.4,3
3/27/2025,3/27/2025 3:00,25,91,5.4,3
3/27/2025,3/27/2025 4:00,25,89,5.4,2
3/27/2025,3/27/2025 5:00,25,89,3.6,2
3/27/2025,3/27/2025 6:00,24.8,89,0,2
3/27/2025,3/27/2025 7:00,25,89,3.6,3
3/27/2025,3/27/2025 8:00,27,84,3.6,3
3/27/2025,3/27/2025 9:00,29,78,9.4,3
3/27/2025,3/27/2025 10:00,31,71,3.6,3
3/27/2025,3/27/2025 11:00,32.5,66,5.4,3
3/27/2025,3/27/2025 12:00,34.2,61,9.4,3
3/27/2025,3/27/2025 13:00,35,60,13,3
3/27/2025,3/27/2025 14:00,34,63,11.2,3
3/27/2025,3/27/2025 15:00,33.7,61,16.6,3
3/27/2025,3/27/2025 16:00,32,67,20.5,3
3/27/2025,3/27/2025 17:00,30.9,70,22.3,3
3/27/2025,3/27/2025 18:00,29.8,78,11.2,3
3/27/2025,3/27/2025 19:00,29,79,17,3
3/27/2025,3/27/2025 20:00,29,79,15,3
3/27/2025,3/27/2025 21:00,29,79,11,3
3/27/2025,3/27/2025 22:00,28,84,7,2
3/27/2025,3/27/2025 23:00,28,84,9,2
3/28/2025,3/28/2025 0:00,28,84,11,2
3/28/2025,3/28/2025 1:00,27,89,6,3
3/28/2025,3/28/2025 2:00,27,89,6,3
3/28/2025,3/28/2025 3:00,27,89,7,3
3/28/2025,3/28/2025 4:00,27,89,6,3
3/28/2025,3/28/2025 5:00,26,94,7.6,3
3/28/2025,3/28/2025 6:00,26.1,93,9.4,3
3/28/2025,3/28/2025 7:00,27,89,7.6,3
3/28/2025,3/28/2025 8:00,29,84,5.4,3
3/28/2025,3/28/2025 9:00,30.8,78,9.4,3
3/28/2025,3/28/2025 10:00,31,75,14.8,3
3/28/2025,3/28/2025 11:00,32,71,14.8,3
3/28/2025,3/28/2025 12:00,31.7,70,20.5,3
3/28/2025,3/28/2025 13:00,34,60,16.6,3
3/28/2025,3/28/2025 14:00,33,63,22,3
3/28/2025,3/28/2025 15:00,33,63,15,3
3/28/2025,3/28/2025 16:00,31,71,22.3,3
3/28/2025,3/28/2025 17:00,31,71,20.5,3
3/28/2025,3/28/2025 18:00,29.8,74,13,3
3/28/2025,3/28/2025 19:00,30,75,7.6,3
3/28/2025,3/28/2025 20:00,29,79,5.4,3
3/28/2025,3/28/2025 21:00,28.7,83,9.4,3
3/28/2025,3/28/2025 22:00,28.6,83,5.4,3
3/28/2025,3/28/2025 23:00,29,79,5.4,3
3/29/2025,3/29/2025 0:00,28.3,84,5.4,3
3/29/2025,3/29/2025 1:00,28,84,7.6,3
3/29/2025,3/29/2025 2:00,28,84,9.4,3
3/29/2025,3/29/2025 3:00,27.6,88,7.6,3
3/29/2025,3/29/2025 4:00,27,89,9.4,3
3/29/2025,3/29/2025 5:00,27,89,3.6,3
3/29/2025,3/29/2025 6:00,26.8,92,11.2,3
3/29/2025,3/29/2025 7:00,28,89,9.4,3
3/29/2025,3/29/2025 8:00,30,75,13,3
3/29/2025,3/29/2025 9:00,32,67,14.8,3
3/29/2025,3/29/2025 10:00,33,59,7.6,3
3/29/2025,3/29/2025 11:00,33,63,14.8,3
3/29/2025,3/29/2025 12:00,33.3,60,18.4,3
3/29/2025,3/29/2025 13:00,34,60,14.8,3
3/29/2025,3/29/2025 14:00,33,59,14.8,3
3/29/2025,3/29/2025 15:00,33,61,16.6,3
3/29/2025,3/29/2025 16:00,32,67,18.4,3
3/29/2025,3/29/2025 17:00,31,71,20.5,3
3/29/2025,3/29/2025 18:00,30,72,20.5,3
3/29/2025,3/29/2025 19:00,29,75,14.8,3
3/29/2025,3/29/2025 20:00,29,79,14.8,3
3/29/2025,3/29/2025 21:00,28.8,81,11.2,3
3/29/2025,3/29/2025 22:00,29,79,7.6,3
3/29/2025,3/29/2025 23:00,29,79,7.6,3
3/30/2025,3/30/2025 0:00,28.3,85,9.4,3
3/30/2025,3/30/2025 1:00,28,89,7.6,3
3/30/2025,3/30/2025 2:00,28,89,11.2,3
3/30/2025,3/30/2025 3:00,27.8,88,11.2,3
3/30/2025,3/30/2025 4:00,28,89,7.6,2
3/30/2025,3/30/2025 5:00,27,94,5.4,2
3/30/2025,3/30/2025 6:00,27.5,90,13,2
3/30/2025,3/30/2025 7:00,29,84,5.4,2
3/30/2025,3/30/2025 8:00,29,84,14.8,3
3/30/2025,3/30/2025 9:00,31,72,20.5,3
3/30/2025,3/30/2025 10:00,32.3,67,18.4,3
3/30/2025,3/30/2025 11:00,33,63,24.1,3
3/30/2025,3/30/2025 12:00,33.8,61,25.9,3
3/30/2025,3/30/2025 13:00,33,63,20.5,3
3/30/2025,3/30/2025 14:00,33,63,18.4,3
3/30/2025,3/30/2025 15:00,33.5,62,25.9,3
3/30/2025,3/30/2025 16:00,30,75,14.8,3
3/30/2025,3/30/2025 17:00,31,71,16.6,3
3/30/2025,3/30/2025 18:00,30.1,72,14.8,3
3/30/2025,3/30/2025 19:00,29,79,20.5,3
3/30/2025,3/30/2025 20:00,29,84,22.3,3
3/30/2025,3/30/2025 21:00,29.2,82,9.4,3
3/30/2025,3/30/2025 22:00,29,84,7.6,3
3/30/2025,3/30/2025 23:00,29,84,5.4,3
3/31/2025,3/31/2025 0:00,28.4,88,5.4,3
3/31/2025,3/31/2025 1:00,28,89,11.2,3
3/31/2025,3/31/2025 2:00,28,89,7.6,3
3/31/2025,3/31/2025 3:00,27.8,91,7.6,3
3/31/2025,3/31/2025 4:00,27,94,5.4,25
3/31/2025,3/31/2025 5:00,27,89,3.6,25
3/31/2025,3/31/2025 6:00,26.8,94,3.7,25
3/31/2025,3/31/2025 7:00,26,94,5.4,25
3/31/2025,3/31/2025 8:00,29.1,83,14.8,18
3/31/2025,3/31/2025 9:00,30.8,73,14.8,18
3/31/2025,3/31/2025 10:00,32,71,16.6,3
3/31/2025,3/31/2025 11:00,34,60,13,3
3/31/2025,3/31/2025 12:00,33,64,18.5,3
3/31/2025,3/31/2025 13:00,35,60,25.9,3
3/31/2025,3/31/2025 14:00,35,56,25.9,3
3/31/2025,3/31/2025 15:00,33.4,63,24.1,3
3/31/2025,3/31/2025 16:00,31,75,25.9,3
3/31/2025,3/31/2025 17:00,31,75,22.3,3
3/31/2025,3/31/2025 18:00,30,79,9.4,3
3/31/2025,3/31/2025 19:00,29.4,80,14.8,3
3/31/2025,3/31/2025 20:00,29.1,81,13,3
3/31/2025,3/31/2025 21:00,28.7,83,9.3,3
3/31/2025,3/31/2025 22:00,29,84,13,3
3/31/2025,3/31/2025 23:00,29,84,11.2,3
4/1/2025,4/1/2025 0:00,27.8,88,7.4,3
4/1/2025,4/1/2025 1:00,28,89,18.4,3
4/1/2025,4/1/2025 2:00,27.4,88,5.5,3
4/1/2025,4/1/2025 3:00,28.2,87,9.4,3
4/1/2025,4/1/2025 4:00,28,89,5.4,2
4/1/2025,4/1/2025 5:00,27.6,89,3.7,2
4/1/2025,4/1/2025 6:00,27.5,92,5.4,2
4/1/2025,4/1/2025 7:00,28,94,7.6,3
4/1/2025,4/1/2025 8:00,30.5,82,9.4,3
4/1/2025,4/1/2025 9:00,32.5,70,14.8,3
4/1/2025,4/1/2025 10:00,32,71,16.6,3
4/1/2025,4/1/2025 11:00,34,60,14.8,3
4/1/2025,4/1/2025 12:00,33.1,65,18.5,3
4/1/2025,4/1/2025 13:00,32.9,66,18.5,3
4/1/2025,4/1/2025 14:00,32.7,66,18.5,3
4/1/2025,4/1/2025 15:00,32,67,20.5,3
4/1/2025,4/1/2025 16:00,31,75,16.6,3
4/1/2025,4/1/2025 17:00,30,79,22.3,3
4/1/2025,4/1/2025 18:00,29.8,80,18.4,3
4/1/2025,4/1/2025 19:00,29,84,20.5,3
4/1/2025,4/1/2025 20:00,29,84,14.8,3
4/1/2025,4/1/2025 21:00,29,86,13,3
4/1/2025,4/1/2025 22:00,29,84,20.5,25
4/1/2025,4/1/2025 23:00,29,84,14.8,25
4/2/2025,4/2/2025 0:00,28.5,88,13,25
4/2/2025,4/2/2025 1:00,28,89,11.2,25
4/2/2025,4/2/2025 2:00,28,94,9.4,25
4/2/2025,4/2/2025 3:00,28,91,13,25
4/2/2025,4/2/2025 4:00,28,89,14.8,18
4/2/2025,4/2/2025 5:00,28,89,13,25
4/2/2025,4/2/2025 6:00,28,88,11.2,25
4/2/2025,4/2/2025 7:00,28,94,14.8,25
4/2/2025,4/2/2025 8:00,29,89,7.6,18
4/2/2025,4/2/2025 9:00,29.4,84,16.6,7
4/2/2025,4/2/2025 10:00,28,89,11.2,25
4/2/2025,4/2/2025 11:00,28,89,11.2,25
4/2/2025,4/2/2025 12:00,27,94,5.4,18
4/2/2025,4/2/2025 13:00,28,94,9.4,18
4/2/2025,4/2/2025 14:00,28,94,5.4,18
4/2/2025,4/2/2025 15:00,29,87,16.6,8
4/2/2025,4/2/2025 16:00,30,84,13,25
4/2/2025,4/2/2025 17:00,29,89,16.6,25
4/2/2025,4/2/2025 18:00,28.8,86,5.4,25
4/2/2025,4/2/2025 19:00,28,89,5.4,25
4/2/2025,4/2/2025 20:00,28,89,5.4,25
4/2/2025,4/2/2025 21:00,24.5,83,25.9,25
4/2/2025,4/2/2025 22:00,24,89,9.4,25
4/2/2025,4/2/2025 23:00,23,100,5.4,25
4/3/2025,4/3/2025 0:00,23.8,96,5.4,25
4/3/2025,4/3/2025 1:00,24,94,5.4,25
4/3/2025,4/3/2025 2:00,24,94,3.6,25
4/3/2025,4/3/2025 3:00,24.2,96,0,25
4/3/2025,4/3/2025 4:00,24,94,3.6,18
4/3/2025,4/3/2025 5:00,24,100,3.6,18
4/3/2025,4/3/2025 6:00,24.6,98,9.4,18
4/3/2025,4/3/2025 7:00,25,94,7.6,5
4/3/2025,4/3/2025 8:00,26,94,5.4,5
4/3/2025,4/3/2025 9:00,27.7,88,5.4,5
4/3/2025,4/3/2025 10:00,29,84,5.4,5
4/3/2025,4/3/2025 11:00,31,71,5.4,5
4/3/2025,4/3/2025 12:00,32.2,72,9.4,5
4/3/2025,4/3/2025 13:00,33,67,9.4,5
4/3/2025,4/3/2025 14:00,33,63,13,3
4/3/2025,4/3/2025 15:00,33,63,13,3
4/3/2025,4/3/2025 16:00,32,67,22.3,3
4/3/2025,4/3/2025 17:00,31,66,16.6,3
4/3/2025,4/3/2025 18:00,29.2,78,11.2,3
4/3/2025,4/3/2025 19:00,29.1,81,9.3,3
4/3/2025,4/3/2025 20:00,28,84,13,3
4/3/2025,4/3/2025 21:00,28.4,83,13,3
4/3/2025,4/3/2025 22:00,28,89,11.2,2
4/3/2025,4/3/2025 23:00,28,89,7.6,2
4/4/2025,4/4/2025 0:00,26.8,90,5.4,3
4/4/2025,4/4/2025 1:00,27,89,5.4,3
4/4/2025,4/4/2025 2:00,26,94,3.6,3
4/4/2025,4/4/2025 3:00,26.5,91,7.6,3
